Assembly	final.contigs
# contigs (>= 0 bp)	150
# contigs (>= 1000 bp)	102
# contigs (>= 5000 bp)	75
# contigs (>= 10000 bp)	69
# contigs (>= 25000 bp)	50
# contigs (>= 50000 bp)	31
Total length (>= 0 bp)	4575459
Total length (>= 1000 bp)	4553482
Total length (>= 5000 bp)	4497911
Total length (>= 10000 bp)	4454422
Total length (>= 25000 bp)	4152419
Total length (>= 50000 bp)	3508368
# contigs	122
Largest contig	327151
Total length	4566723
Reference length	4641652
N50	105736
N75	53827
L50	14
L75	30
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	7
# unaligned contigs	0 + 1 part
Unaligned length	53
Genome fraction (%)	98.303
Duplication ratio	1.001
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1.16
# indels per 100 kbp	0.07
Largest alignment	327151
NA50	105736
NA75	53827
LA50	14
LA75	30
