Assembly	final.contigs
# contigs (>= 0 bp)	81
# contigs (>= 1000 bp)	4
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	38733
Total length (>= 1000 bp)	6550
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	16
Largest contig	3021
Total length	13921
Reference length	4641652
N50	906
N75	573
L50	5
L75	10
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 2 part
Unaligned length	105
Genome fraction (%)	0.297
Duplication ratio	1.001
# N's per 100 kbp	0.00
# mismatches per 100 kbp	731.51
# indels per 100 kbp	7.24
Largest alignment	3021
NA50	906
NA75	573
LA50	5
LA75	10
