Assembly	final.contigs
# contigs (>= 0 bp)	560
# contigs (>= 1000 bp)	155
Total length (>= 0 bp)	769306
Total length (>= 1000 bp)	590588
# contigs	275
Largest contig	25883
Total length	669346
Reference length	1283598
GC (%)	26.32
Reference GC (%)	26.30
N50	4473
NG50	604
N75	2222
L50	44
LG50	225
L75	98
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	51.214
Duplication ratio	1.018
# N's per 100 kbp	0.00
# mismatches per 100 kbp	432.32
# indels per 100 kbp	0.00
Largest alignment	25883
NA50	4473
NGA50	604
NA75	2222
LA50	44
LGA50	225
LA75	98
