Assembly	final.contigs
# contigs (>= 1000 bp)	1503
# contigs (>= 5000 bp)	1
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	2312290
Total length (>= 5000 bp)	5476
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	3828
Largest contig	5476
Total length	3974624
Reference length	4641652
GC (%)	50.74
Reference GC (%)	50.79
N50	1117
NG50	996
N75	784
NG75	642
L50	1195
LG50	1512
L75	2260
LG75	2963
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	3047
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	81.896
Duplication ratio	1.046
# N's per 100 kbp	0.00
# mismatches per 100 kbp	39.28
# indels per 100 kbp	0.00
Largest alignment	5476
NA50	1117
NGA50	996
NA75	784
NGA75	642
LA50	1195
LGA50	1512
LA75	2260
LGA75	2963
