Assembly	final.contigs
# contigs (>= 0 bp)	473
# contigs (>= 1000 bp)	362
# contigs (>= 5000 bp)	291
# contigs (>= 10000 bp)	243
# contigs (>= 25000 bp)	135
# contigs (>= 50000 bp)	60
Total length (>= 0 bp)	9703527
Total length (>= 1000 bp)	9660026
Total length (>= 5000 bp)	9460101
Total length (>= 10000 bp)	9102685
Total length (>= 25000 bp)	7355472
Total length (>= 50000 bp)	4763656
# contigs	391
Largest contig	160557
Total length	9680848
Reference length	9714864
N50	48729
N75	25894
L50	62
L75	132
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.564
Duplication ratio	1.003
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1.57
# indels per 100 kbp	0.00
Largest alignment	160557
NA50	48729
NA75	25894
LA50	62
LA75	132
