Assembly	final.contigs
# contigs (>= 1000 bp)	1125
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	1592403
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	4025
Largest contig	4336
Total length	3617036
Reference length	4641652
GC (%)	50.78
Reference GC (%)	50.78
N50	929
NG50	787
N75	688
NG75	529
L50	1350
LG50	1952
L75	2485
LG75	3762
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	1
# unaligned contigs	0 + 7 part
Unaligned length	750
Genome fraction (%)	73.718
Duplication ratio	1.057
# N's per 100 kbp	0.00
# mismatches per 100 kbp	184.88
# indels per 100 kbp	0.06
Largest alignment	4336
NA50	929
NGA50	786
NA75	687
NGA75	529
LA50	1350
LGA50	1952
LA75	2486
LGA75	3763
