Assembly	final.contigs
# contigs (>= 0 bp)	1465
# contigs (>= 1000 bp)	19
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	709649
Total length (>= 1000 bp)	27737
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	504
Largest contig	3642
Total length	333350
Reference length	4641652
N50	631
N75	556
L50	205
L75	346
# misassemblies	3
# misassembled contigs	3
Misassembled contigs length	4593
# local misassemblies	1
# unaligned contigs	1 + 6 part
Unaligned length	943
Genome fraction (%)	7.150
Duplication ratio	1.002
# N's per 100 kbp	0.00
# mismatches per 100 kbp	834.31
# indels per 100 kbp	8.14
Largest alignment	3642
NA50	630
NA75	555
LA50	206
LA75	347
