Assembly	final.contigs
# contigs (>= 1000 bp)	1475
# contigs (>= 5000 bp)	1
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	2208444
Total length (>= 5000 bp)	5476
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	4092
Largest contig	5476
Total length	4066188
Reference length	4641652
GC (%)	50.78
Reference GC (%)	50.79
N50	1060
NG50	965
N75	758
NG75	644
L50	1305
LG50	1590
L75	2445
LG75	3062
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	2
# unaligned contigs	0 + 2 part
Unaligned length	77
Genome fraction (%)	82.424
Duplication ratio	1.063
# N's per 100 kbp	0.00
# mismatches per 100 kbp	172.67
# indels per 100 kbp	0.24
Largest alignment	5476
NA50	1060
NGA50	965
NA75	758
NGA75	643
LA50	1305
LGA50	1590
LA75	2445
LGA75	3063
