Assembly	final.contigs
# contigs (>= 0 bp)	189
# contigs (>= 1000 bp)	184
Total length (>= 0 bp)	5562479
Total length (>= 1000 bp)	5558739
# contigs	189
Largest contig	134607
Total length	5562479
Reference length	5547323
GC (%)	50.49
Reference GC (%)	50.49
N50	46051
NG50	46051
N75	28622
NG75	28622
L50	38
LG50	38
L75	77
LG75	77
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.985
Duplication ratio	1.003
# N's per 100 kbp	0.00
# mismatches per 100 kbp	0.00
# indels per 100 kbp	0.00
Largest alignment	134607
NA50	46051
NGA50	46051
NA75	28622
NGA75	28622
LA50	38
LGA50	38
LA75	77
LGA75	77
