Assembly	final.contigs
# contigs (>= 0 bp)	69
# contigs (>= 1000 bp)	69
Total length (>= 0 bp)	1237426
Total length (>= 1000 bp)	1237426
# contigs	69
Largest contig	108160
Total length	1237426
Reference length	615980
GC (%)	25.35
Reference GC (%)	25.35
N50	30198
NG50	43825
N75	15327
NG75	38435
L50	13
LG50	5
L75	28
LG75	8
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	31 + 3 part
Unaligned length	617663
Genome fraction (%)	99.994
Duplication ratio	1.006
# N's per 100 kbp	0.00
# mismatches per 100 kbp	5.36
# indels per 100 kbp	0.00
Largest alignment	108160
NA50	723
NGA50	35200
NGA75	16354
LA50	36
LGA50	6
LGA75	13
