Assembly	final.contigs
# contigs (>= 1000 bp)	1271
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	1916020
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	4111
Largest contig	4559
Total length	3896849
Reference length	4641652
GC (%)	50.73
Reference GC (%)	50.79
N50	989
NG50	870
N75	709
NG75	583
L50	1304
LG50	1707
L75	2473
LG75	3340
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	1
# unaligned contigs	0 + 4 part
Unaligned length	255
Genome fraction (%)	77.241
Duplication ratio	1.087
# N's per 100 kbp	0.00
# mismatches per 100 kbp	410.43
# indels per 100 kbp	0.31
Largest alignment	4559
NA50	988
NGA50	869
NA75	709
NGA75	583
LA50	1304
LGA50	1707
LA75	2473
LGA75	3341
