Assembly	final.contigs
# contigs (>= 1000 bp)	911
# contigs (>= 5000 bp)	373
# contigs (>= 10000 bp)	104
# contigs (>= 25000 bp)	2
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	4757985
Total length (>= 5000 bp)	3355755
Total length (>= 10000 bp)	1497469
Total length (>= 25000 bp)	50984
Total length (>= 50000 bp)	0
# contigs	1041
Largest contig	25535
Total length	4853255
Reference length	4857432
GC (%)	52.21
Reference GC (%)	52.22
N50	7024
NG50	7024
N75	4158
NG75	4158
L50	217
LG50	217
L75	436
LG75	436
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	98.372
Duplication ratio	1.016
# N's per 100 kbp	0.00
# mismatches per 100 kbp	2.16
# indels per 100 kbp	0.00
Largest alignment	25535
NA50	7024
NGA50	7024
NA75	4158
NGA75	4158
LA50	217
LGA50	217
LA75	436
LGA75	436
