Assembly	final.contigs
# contigs (>= 0 bp)	14318
# contigs (>= 1000 bp)	3227
Total length (>= 0 bp)	10818148
Total length (>= 1000 bp)	4752888
# contigs	9221
Largest contig	4277
Total length	8997543
Reference length	10957366
GC (%)	50.42
Reference GC (%)	50.49
N50	1036
NG50	899
N75	741
NG75	583
L50	2978
LG50	3993
L75	5551
LG75	7779
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	1784
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	81.982
Duplication ratio	1.059
# N's per 100 kbp	0.00
# mismatches per 100 kbp	137.63
# indels per 100 kbp	0.10
Largest alignment	4277
NA50	1036
NGA50	899
NA75	741
NGA75	583
LA50	2978
LGA50	3993
LA75	5551
LGA75	7779
