Assembly	final.contigs
# contigs (>= 0 bp)	1031
# contigs (>= 1000 bp)	475
Total length (>= 0 bp)	1197829
Total length (>= 1000 bp)	793833
# contigs	1031
Largest contig	7521
Total length	1197829
Reference length	641799
GC (%)	26.32
Reference GC (%)	26.30
N50	1270
NG50	1916
N75	876
NG75	1483
L50	302
LG50	121
L75	587
LG75	218
# misassemblies	30
# misassembled contigs	30
Misassembled contigs length	48591
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	93.782
Duplication ratio	1.990
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1458.89
# indels per 100 kbp	1.33
Largest alignment	7521
NA50	1237
NGA50	1861
NA75	866
NGA75	1460
LA50	309
LGA50	124
LA75	599
LGA75	222
