Assembly	final.contigs
# contigs (>= 1000 bp)	1414
# contigs (>= 5000 bp)	1
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	2115334
Total length (>= 5000 bp)	5476
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	3929
Largest contig	5476
Total length	3900417
Reference length	4641652
GC (%)	50.77
Reference GC (%)	50.79
N50	1059
NG50	934
N75	758
NG75	604
L50	1254
LG50	1627
L75	2348
LG75	3169
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	2
# unaligned contigs	0 + 2 part
Unaligned length	77
Genome fraction (%)	80.026
Duplication ratio	1.050
# N's per 100 kbp	0.00
# mismatches per 100 kbp	130.76
# indels per 100 kbp	0.24
Largest alignment	5476
NA50	1059
NGA50	934
NA75	757
NGA75	604
LA50	1254
LGA50	1627
LA75	2348
LGA75	3169
