Assembly	final.contigs
# contigs (>= 0 bp)	3711
# contigs (>= 1000 bp)	1065
Total length (>= 0 bp)	3439182
Total length (>= 1000 bp)	1599025
# contigs	3711
Largest contig	6472
Total length	3439182
Reference length	5547323
GC (%)	50.24
Reference GC (%)	50.48
N50	956
NG50	649
N75	692
L50	1189
LG50	2544
L75	2254
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	59.333
Duplication ratio	1.045
# N's per 100 kbp	0.00
# mismatches per 100 kbp	217.45
# indels per 100 kbp	0.12
Largest alignment	6472
NA50	956
NGA50	649
NA75	692
LA50	1189
LGA50	2544
LA75	2254
