Assembly	final.contigs
# contigs (>= 0 bp)	399
# contigs (>= 1000 bp)	291
Total length (>= 0 bp)	1803953
Total length (>= 1000 bp)	1733229
# contigs	399
Largest contig	25589
Total length	1803953
Reference length	1892775
GC (%)	32.29
Reference GC (%)	32.26
N50	8216
NG50	8004
N75	4398
NG75	4033
L50	65
LG50	70
L75	138
LG75	153
# misassemblies	3
# misassembled contigs	3
Misassembled contigs length	4797
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	93.202
Duplication ratio	1.023
# N's per 100 kbp	0.00
# mismatches per 100 kbp	529.11
# indels per 100 kbp	0.17
Largest alignment	25589
NA50	8216
NGA50	8004
NA75	4398
NGA75	4033
LA50	65
LGA50	70
LA75	138
LGA75	153
