Assembly	final.contigs
# contigs (>= 0 bp)	2417
# contigs (>= 1000 bp)	1401
Total length (>= 0 bp)	3576845
Total length (>= 1000 bp)	2837658
# contigs	2417
Largest contig	7824
Total length	3576845
Reference length	1892775
GC (%)	32.30
Reference GC (%)	32.26
N50	1844
NG50	2834
N75	1098
NG75	2231
L50	629
LG50	258
L75	1253
LG75	447
# misassemblies	77
# misassembled contigs	77
Misassembled contigs length	141726
# local misassemblies	0
# unaligned contigs	5 + 5 part
Unaligned length	8552
Genome fraction (%)	95.844
Duplication ratio	1.967
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1772.23
# indels per 100 kbp	1.38
Largest alignment	7824
NA50	1811
NGA50	2793
NA75	1068
NGA75	2187
LA50	640
LGA50	261
LA75	1281
LGA75	454
