Assembly	final.contigs
# contigs (>= 0 bp)	3817
# contigs (>= 1000 bp)	119
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	1910447
Total length (>= 1000 bp)	147351
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	1401
Largest contig	2634
Total length	971818
Reference length	4641652
GC (%)	50.67
Reference GC (%)	50.79
N50	671
N75	569
L50	549
L75	944
# misassemblies	9
# misassembled contigs	9
Misassembled contigs length	11359
# local misassemblies	2
# unaligned contigs	0 + 4 part
Unaligned length	156
Genome fraction (%)	20.793
Duplication ratio	1.007
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1141.61
# indels per 100 kbp	1.97
Largest alignment	2463
NA50	670
NGA50	-
NA75	568
LA50	551
LA75	946
