Assembly	final.contigs
# contigs (>= 0 bp)	69
# contigs (>= 1000 bp)	69
Total length (>= 0 bp)	1237426
Total length (>= 1000 bp)	1237426
# contigs	69
Largest contig	108160
Total length	1237426
Reference length	1231960
GC (%)	25.35
Reference GC (%)	25.35
N50	30198
NG50	30198
N75	15327
NG75	15327
L50	13
LG50	13
L75	28
LG75	28
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.994
Duplication ratio	1.004
# N's per 100 kbp	0.00
# mismatches per 100 kbp	0.08
# indels per 100 kbp	0.00
Largest alignment	108160
NA50	30198
NGA50	30198
NA75	15327
NGA75	15327
LA50	13
LGA50	13
LA75	28
LGA75	28
