Assembly	final.contigs
# contigs (>= 0 bp)	687
# contigs (>= 1000 bp)	644
Total length (>= 0 bp)	5662450
Total length (>= 1000 bp)	5630141
# contigs	687
Largest contig	47562
Total length	5662450
Reference length	5547323
GC (%)	50.50
Reference GC (%)	50.49
N50	12744
NG50	13137
N75	7647
NG75	7860
L50	134
LG50	130
L75	277
LG75	266
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	19930
# local misassemblies	0
# unaligned contigs	0 + 3 part
Unaligned length	28335
Genome fraction (%)	99.531
Duplication ratio	1.020
# N's per 100 kbp	0.00
# mismatches per 100 kbp	21.44
# indels per 100 kbp	0.00
Largest alignment	47562
NA50	12643
NGA50	12744
NA75	7482
NGA75	7842
LA50	137
LGA50	132
LA75	282
LGA75	270
