Assembly	final.contigs
# contigs (>= 0 bp)	183
# contigs (>= 1000 bp)	175
Total length (>= 0 bp)	1295564
Total length (>= 1000 bp)	1289931
# contigs	183
Largest contig	30887
Total length	1295564
Reference length	641799
GC (%)	26.29
Reference GC (%)	26.30
N50	10988
NG50	15937
N75	6128
NG75	14184
L50	41
LG50	16
L75	78
LG75	27
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	73 + 13 part
Unaligned length	628251
Genome fraction (%)	99.870
Duplication ratio	1.041
# N's per 100 kbp	0.00
# mismatches per 100 kbp	61.16
# indels per 100 kbp	0.00
Largest alignment	30887
NA50	1545
NGA50	11959
NGA75	6104
LA50	86
LGA50	19
LGA75	38
