Assembly	final.contigs
# contigs (>= 0 bp)	1101
# contigs (>= 1000 bp)	351
Total length (>= 0 bp)	1035241
Total length (>= 1000 bp)	503853
# contigs	1101
Largest contig	2937
Total length	1035241
Reference length	641799
GC (%)	26.39
Reference GC (%)	26.30
N50	984
NG50	1288
N75	720
NG75	1021
L50	365
LG50	190
L75	674
LG75	329
# misassemblies	17
# misassembled contigs	17
Misassembled contigs length	20480
# local misassemblies	0
# unaligned contigs	0 + 4 part
Unaligned length	1235
Genome fraction (%)	89.397
Duplication ratio	1.802
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1323.23
# indels per 100 kbp	0.70
Largest alignment	2937
NA50	976
NGA50	1280
NA75	714
NGA75	1014
LA50	369
LGA50	192
LA75	681
LGA75	333
