Assembly	final.contigs
# contigs (>= 0 bp)	656
# contigs (>= 1000 bp)	619
Total length (>= 0 bp)	5519343
Total length (>= 1000 bp)	5493330
# contigs	656
Largest contig	58672
Total length	5519343
Reference length	5478683
GC (%)	50.51
Reference GC (%)	50.50
N50	13489
NG50	13503
N75	7178
NG75	7265
L50	131
LG50	130
L75	269
LG75	264
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 2 part
Unaligned length	5177
Genome fraction (%)	99.490
Duplication ratio	1.012
# N's per 100 kbp	0.00
# mismatches per 100 kbp	12.62
# indels per 100 kbp	0.04
Largest alignment	58672
NA50	13420
NGA50	13489
NA75	7178
NGA75	7257
LA50	132
LGA50	130
LA75	269
LGA75	265
