Assembly	final.contigs
# contigs (>= 0 bp)	643
# contigs (>= 1000 bp)	430
Total length (>= 0 bp)	2584523
Total length (>= 1000 bp)	2445134
# contigs	643
Largest contig	39846
Total length	2584523
Reference length	5547323
GC (%)	50.13
Reference GC (%)	50.48
N50	8416
N75	4208
L50	95
L75	201
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	46.269
Duplication ratio	1.007
# N's per 100 kbp	0.00
# mismatches per 100 kbp	424.67
# indels per 100 kbp	0.00
Largest alignment	39846
NA50	8416
NA75	4208
LA50	95
LA75	201
