Assembly	final.contigs
# contigs (>= 1000 bp)	1348
# contigs (>= 5000 bp)	282
# contigs (>= 10000 bp)	32
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	4723851
Total length (>= 5000 bp)	2081637
Total length (>= 10000 bp)	414611
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	1662
Largest contig	21956
Total length	4952692
Reference length	4857432
GC (%)	52.23
Reference GC (%)	52.23
N50	4221
NG50	4297
N75	2533
NG75	2629
L50	369
LG50	358
L75	746
LG75	718
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	3170
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.019
Duplication ratio	1.030
# N's per 100 kbp	0.00
# mismatches per 100 kbp	32.79
# indels per 100 kbp	0.04
Largest alignment	21956
NA50	4221
NGA50	4297
NA75	2533
NGA75	2628
LA50	369
LGA50	358
LA75	746
LGA75	718
