Assembly	final.contigs
# contigs (>= 0 bp)	2674
# contigs (>= 1000 bp)	1849
Total length (>= 0 bp)	5173234
Total length (>= 1000 bp)	4569487
# contigs	2674
Largest contig	12599
Total length	5173234
Reference length	5547323
GC (%)	50.28
Reference GC (%)	50.48
N50	2541
NG50	2373
N75	1521
NG75	1303
L50	637
LG50	713
L75	1293
LG75	1492
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	1135
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	89.817
Duplication ratio	1.038
# N's per 100 kbp	0.00
# mismatches per 100 kbp	38.09
# indels per 100 kbp	0.20
Largest alignment	12599
NA50	2541
NGA50	2373
NA75	1521
NGA75	1303
LA50	637
LGA50	713
LA75	1293
LGA75	1492
