Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['437']
Acidobacterium_capsulatum_ATCC_51196_0920 quast_consensus	['385']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['437']
Acidobacterium_capsulatum_ATCC_51196_0920 quast_strain	['385']
Aeropyrum_pernix_ancestor quast_consensus	['148']
Aeropyrum_pernix_0920 quast_consensus	['137']
Aeropyrum_pernix_ancestor quast_strain	['148']
Aeropyrum_pernix_0920 quast_strain	['137']
Aquifex_aeolicus_ancestor quast_consensus	['168']
Aquifex_aeolicus_0920 quast_consensus	['147']
Aquifex_aeolicus_ancestor quast_strain	['168']
Aquifex_aeolicus_0920 quast_strain	['147']
Archaeoglobus_fulgidus_0920 quast_consensus	['205']
Archaeoglobus_fulgidus_ancestor quast_consensus	['255']
Archaeoglobus_fulgidus_ancestor quast_strain	['255']
Archaeoglobus_fulgidus_0920 quast_strain	['205']
Bacillus_anthracis_str._Ames_0920 quast_consensus	['546']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['574']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['574']
Bacillus_anthracis_str._Ames_0920 quast_strain	['546']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['788']
Bacillus_cereus_ATCC_10987_0920 quast_consensus	['741']
Bacillus_cereus_ATCC_10987_0920 quast_strain	['741']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['788']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['635']
Bacillus_cereus_ATCC_14579_0920 quast_consensus	['586']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['635']
Bacillus_cereus_ATCC_14579_0920 quast_strain	['586']
Bacillus_halodurans_ancestor quast_consensus	['509']
Bacillus_halodurans_0920 quast_consensus	['405']
Bacillus_halodurans_ancestor quast_strain	['509']
Bacillus_halodurans_0920 quast_strain	['405']
Bacillus_subtilis_ancestor quast_consensus	['379']
Bacillus_subtilis_0920 quast_consensus	['358']
Bacillus_subtilis_ancestor quast_strain	['379']
Bacillus_subtilis_0920 quast_strain	['358']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['696']
Bacteroides_thetaiotaomicron_0920 quast_consensus	['605']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['696']
