Assembly	final.contigs
# contigs (>= 0 bp)	3975
# contigs (>= 1000 bp)	2175
Total length (>= 0 bp)	5348965
Total length (>= 1000 bp)	4038399
# contigs	3975
Largest contig	6941
Total length	5348965
Reference length	5478683
GC (%)	50.47
Reference GC (%)	50.49
N50	1589
NG50	1557
N75	1015
NG75	973
L50	1095
LG50	1136
L75	2149
LG75	2247
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	93.046
Duplication ratio	1.049
# N's per 100 kbp	0.00
# mismatches per 100 kbp	54.69
# indels per 100 kbp	0.04
Largest alignment	6941
NA50	1589
NGA50	1557
NA75	1015
NGA75	973
LA50	1095
LGA50	1136
LA75	2149
LGA75	2247
