Assembly	final.contigs
# contigs (>= 0 bp)	49643
# contigs (>= 1000 bp)	6
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	15338969
Total length (>= 1000 bp)	6580
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	796
Largest contig	1226
Total length	449307
Reference length	4641652
N50	546
N75	517
L50	364
L75	575
# misassemblies	4
# misassembled contigs	4
Misassembled contigs length	2168
# local misassemblies	3
# unaligned contigs	11 + 4 part
Unaligned length	6860
Genome fraction (%)	9.147
Duplication ratio	1.043
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1582.01
# indels per 100 kbp	0.24
Largest alignment	1226
NA50	545
NA75	516
LA50	365
LA75	577
