Assembly	final.contigs
# contigs (>= 1000 bp)	1675
# contigs (>= 5000 bp)	2
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	2777355
Total length (>= 5000 bp)	10290
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	3651
Largest contig	5156
Total length	4187413
Reference length	4641652
GC (%)	50.74
Reference GC (%)	50.79
N50	1313
NG50	1201
N75	863
NG75	742
L50	1078
LG50	1258
L75	2066
LG75	2492
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	2
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	85.931
Duplication ratio	1.050
# N's per 100 kbp	0.00
# mismatches per 100 kbp	98.91
# indels per 100 kbp	0.03
Largest alignment	5156
NA50	1313
NGA50	1201
NA75	863
NGA75	742
LA50	1078
LGA50	1258
LA75	2066
LGA75	2492
