Assembly	final.contigs
# contigs (>= 1000 bp)	1699
# contigs (>= 5000 bp)	86
# contigs (>= 10000 bp)	2
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 1000 bp)	3915920
Total length (>= 5000 bp)	533575
Total length (>= 10000 bp)	21899
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	2566
Largest contig	11062
Total length	4554188
Reference length	4641652
GC (%)	50.73
Reference GC (%)	50.79
N50	2261
NG50	2235
N75	1387
NG75	1333
L50	637
LG50	656
L75	1278
LG75	1326
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	94.900
Duplication ratio	1.034
# N's per 100 kbp	0.00
# mismatches per 100 kbp	6.31
# indels per 100 kbp	0.00
Largest alignment	11062
NA50	2261
NGA50	2235
NA75	1387
NGA75	1333
LA50	637
LGA50	656
LA75	1278
LGA75	1326
