Assembly	final.contigs
# contigs (>= 0 bp)	8502
# contigs (>= 1000 bp)	237
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	4390792
Total length (>= 1000 bp)	284621
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	8502
Largest contig	2247
Total length	4390792
Reference length	4641652
GC (%)	50.72
Reference GC (%)	50.79
N50	532
NG50	518
N75	414
NG75	395
L50	3066
LG50	3305
L75	5408
LG75	5873
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	8385 + 8 part
Unaligned length	4329500
Genome fraction (%)	1.320
Duplication ratio	1.001
# N's per 100 kbp	0.00
# mismatches per 100 kbp	692.15
# indels per 100 kbp	3.26
Largest alignment	1711
NGA50	-
