Assembly	final.contigs
# contigs (>= 0 bp)	85
# contigs (>= 1000 bp)	81
Total length (>= 0 bp)	1290586
Total length (>= 1000 bp)	1288922
# contigs	83
Largest contig	60549
Total length	1289930
Reference length	1283598
GC (%)	26.31
Reference GC (%)	26.31
N50	23452
NG50	23452
N75	14400
NG75	14400
L50	17
LG50	17
L75	34
LG75	34
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.978
Duplication ratio	1.005
# N's per 100 kbp	0.00
# mismatches per 100 kbp	0.23
# indels per 100 kbp	0.00
Largest alignment	60549
NA50	23452
NGA50	23452
NA75	14400
NGA75	14400
LA50	17
LGA50	17
LA75	34
LGA75	34
