Assembly	final.contigs
# contigs (>= 0 bp)	265
# contigs (>= 1000 bp)	256
Total length (>= 0 bp)	5552797
Total length (>= 1000 bp)	5547050
# contigs	265
Largest contig	129092
Total length	5552797
Reference length	5478683
GC (%)	50.51
Reference GC (%)	50.50
N50	36352
NG50	36631
N75	20748
NG75	20980
L50	51
LG50	50
L75	100
LG75	98
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 2 part
Unaligned length	28513
Genome fraction (%)	99.980
Duplication ratio	1.009
# N's per 100 kbp	0.00
# mismatches per 100 kbp	24.68
# indels per 100 kbp	0.04
Largest alignment	129092
NA50	34939
NGA50	35348
NA75	20207
NGA75	20855
LA50	51
LGA50	50
LA75	102
LGA75	99
