Assembly	final.contigs
# contigs (>= 0 bp)	932
# contigs (>= 1000 bp)	854
Total length (>= 0 bp)	5523075
Total length (>= 1000 bp)	5466430
# contigs	932
Largest contig	38712
Total length	5523075
Reference length	5478683
GC (%)	50.50
Reference GC (%)	50.50
N50	8814
NG50	8904
N75	5262
NG75	5313
L50	199
LG50	196
L75	399
LG75	393
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.500
Duplication ratio	1.013
# N's per 100 kbp	0.00
# mismatches per 100 kbp	4.68
# indels per 100 kbp	0.00
Largest alignment	38712
NA50	8814
NGA50	8904
NA75	5262
NGA75	5313
LA50	199
LGA50	196
LA75	399
LGA75	393
