Assembly	final.contigs
# contigs (>= 1000 bp)	93
# contigs (>= 5000 bp)	68
# contigs (>= 10000 bp)	62
# contigs (>= 25000 bp)	49
# contigs (>= 50000 bp)	30
Total length (>= 1000 bp)	4553503
Total length (>= 5000 bp)	4499364
Total length (>= 10000 bp)	4455804
Total length (>= 25000 bp)	4260057
Total length (>= 50000 bp)	3609437
# contigs	109
Largest contig	327151
Total length	4564765
Reference length	4641652
GC (%)	50.75
Reference GC (%)	50.79
N50	112430
NG50	112430
N75	58008
NG75	54946
L50	13
LG50	13
L75	27
LG75	28
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	14
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	98.276
Duplication ratio	1.001
# N's per 100 kbp	0.00
# mismatches per 100 kbp	2.78
# indels per 100 kbp	0.15
Largest alignment	327151
NA50	112430
NGA50	112430
NA75	58008
NGA75	54946
LA50	13
LGA50	13
LA75	27
LGA75	28
