Assembly	final.contigs
# contigs (>= 0 bp)	8511
# contigs (>= 1000 bp)	4094
Total length (>= 0 bp)	11195088
Total length (>= 1000 bp)	8731046
# contigs	6541
Largest contig	10098
Total length	10518594
Reference length	10957366
GC (%)	50.38
Reference GC (%)	50.49
N50	2007
NG50	1939
N75	1241
NG75	1143
L50	1681
LG50	1792
L75	3338
LG75	3615
# misassemblies	2
# misassembled contigs	2
Misassembled contigs length	3732
# local misassemblies	2
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	93.038
Duplication ratio	1.044
# N's per 100 kbp	0.00
# mismatches per 100 kbp	46.41
# indels per 100 kbp	0.12
Largest alignment	10098
NA50	2007
NGA50	1939
NA75	1241
NGA75	1142
LA50	1681
LGA50	1792
LA75	3338
LGA75	3615
