Assembly	final.contigs
# contigs (>= 0 bp)	863
# contigs (>= 1000 bp)	725
Total length (>= 0 bp)	5280257
Total length (>= 1000 bp)	5184932
# contigs	863
Largest contig	62726
Total length	5280257
Reference length	5478683
GC (%)	50.28
Reference GC (%)	50.49
N50	11538
NG50	10766
N75	6041
NG75	5217
L50	137
LG50	146
L75	298
LG75	325
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	2838
# local misassemblies	0
# unaligned contigs	0 + 2 part
Unaligned length	16702
Genome fraction (%)	94.690
Duplication ratio	1.015
# N's per 100 kbp	0.00
# mismatches per 100 kbp	23.00
# indels per 100 kbp	0.12
Largest alignment	62726
NA50	11433
NGA50	10605
NA75	5951
NGA75	5173
LA50	138
LGA50	147
LA75	301
LGA75	328
