Assembly	final.contigs
# contigs (>= 0 bp)	3777
# contigs (>= 1000 bp)	1056
Total length (>= 0 bp)	3475409
Total length (>= 1000 bp)	1585509
# contigs	3777
Largest contig	7611
Total length	3475409
Reference length	5478683
GC (%)	50.29
Reference GC (%)	50.49
N50	936
NG50	659
N75	691
L50	1214
LG50	2500
L75	2303
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	60.594
Duplication ratio	1.047
# N's per 100 kbp	0.00
# mismatches per 100 kbp	205.62
# indels per 100 kbp	0.03
Largest alignment	7611
NA50	936
NGA50	659
NA75	691
LA50	1214
LGA50	2500
LA75	2303
