Assembly	final.contigs
# contigs (>= 0 bp)	279
# contigs (>= 1000 bp)	270
Total length (>= 0 bp)	3709906
Total length (>= 1000 bp)	3703431
# contigs	279
Largest contig	74321
Total length	3709906
Reference length	1892775
GC (%)	32.27
Reference GC (%)	32.28
N50	21538
NG50	33551
N75	12583
NG75	26655
L50	56
LG50	22
L75	111
LG75	38
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	116 + 54 part
Unaligned length	1799836
Genome fraction (%)	99.972
Duplication ratio	1.009
# N's per 100 kbp	0.00
# mismatches per 100 kbp	0.42
# indels per 100 kbp	0.00
Largest alignment	63635
NA50	4008
NGA50	27696
NGA75	18440
LA50	90
LGA50	25
LGA75	46
