Assembly	final.contigs
# contigs (>= 0 bp)	3342
# contigs (>= 1000 bp)	2153
Total length (>= 0 bp)	5503232
Total length (>= 1000 bp)	4631169
# contigs	3342
Largest contig	8802
Total length	5503232
Reference length	5547323
GC (%)	50.49
Reference GC (%)	50.49
N50	2039
NG50	2027
N75	1260
NG75	1245
L50	858
LG50	869
L75	1707
LG75	1733
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	95.316
Duplication ratio	1.041
# N's per 100 kbp	0.00
# mismatches per 100 kbp	35.88
# indels per 100 kbp	0.00
Largest alignment	8802
NA50	2039
NGA50	2027
NA75	1260
NGA75	1245
LA50	858
LGA50	869
LA75	1707
LGA75	1733
