Assembly	final.contigs
# contigs (>= 0 bp)	4321
# contigs (>= 1000 bp)	27
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	1948663
Total length (>= 1000 bp)	33234
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	1129
Largest contig	1965
Total length	712668
Reference length	4641652
GC (%)	50.82
Reference GC (%)	50.79
N50	608
N75	550
L50	480
L75	790
# misassemblies	2
# misassembled contigs	2
Misassembled contigs length	2351
# local misassemblies	0
# unaligned contigs	88 + 11 part
Unaligned length	52147
Genome fraction (%)	14.037
Duplication ratio	1.014
# N's per 100 kbp	0.00
# mismatches per 100 kbp	3281.06
# indels per 100 kbp	2.00
Largest alignment	1965
NA50	602
NGA50	-
NA75	538
LA50	484
LA75	797
