Assembly	final.contigs
# contigs (>= 0 bp)	933
# contigs (>= 1000 bp)	852
Total length (>= 0 bp)	5600965
Total length (>= 1000 bp)	5540931
# contigs	933
Largest contig	41898
Total length	5600965
Reference length	5547323
GC (%)	50.49
Reference GC (%)	50.49
N50	9449
NG50	9503
N75	5418
NG75	5525
L50	189
LG50	186
L75	387
LG75	380
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	99.516
Duplication ratio	1.015
# N's per 100 kbp	0.00
# mismatches per 100 kbp	25.03
# indels per 100 kbp	0.04
Largest alignment	41898
NA50	9449
NGA50	9503
NA75	5418
NGA75	5525
LA50	189
LGA50	186
LA75	387
LGA75	380
