Assembly	final.contigs
# contigs (>= 0 bp)	4487
# contigs (>= 1000 bp)	1577
Total length (>= 0 bp)	4353768
Total length (>= 1000 bp)	2299683
# contigs	4487
Largest contig	4348
Total length	4353768
Reference length	5547323
GC (%)	50.24
Reference GC (%)	50.48
N50	1035
NG50	864
N75	735
NG75	543
L50	1457
LG50	2089
L75	2706
LG75	4116
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	1
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	74.949
Duplication ratio	1.047
# N's per 100 kbp	0.00
# mismatches per 100 kbp	78.48
# indels per 100 kbp	0.12
Largest alignment	4348
NA50	1035
NGA50	864
NA75	735
NGA75	543
LA50	1457
LGA50	2089
LA75	2706
LGA75	4116
