Assembly	final.contigs
# contigs (>= 0 bp)	3543
# contigs (>= 1000 bp)	293
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	2114137
Total length (>= 1000 bp)	380096
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	1907
Largest contig	3225
Total length	1461390
Reference length	4641652
N50	763
N75	607
L50	701
L75	1241
# misassemblies	8
# misassembled contigs	8
Misassembled contigs length	8370
# local misassemblies	0
# unaligned contigs	1 + 5 part
Unaligned length	899
Genome fraction (%)	31.440
Duplication ratio	1.001
# N's per 100 kbp	0.00
# mismatches per 100 kbp	218.87
# indels per 100 kbp	10.35
Largest alignment	3225
NA50	761
NA75	606
LA50	702
LA75	1244
