Assembly	final.contigs
# contigs (>= 0 bp)	563
# contigs (>= 1000 bp)	225
Total length (>= 0 bp)	736895
Total length (>= 1000 bp)	510290
# contigs	563
Largest contig	9129
Total length	736895
Reference length	641799
GC (%)	26.33
Reference GC (%)	26.30
N50	1740
NG50	2107
N75	844
NG75	1098
L50	118
LG50	93
L75	272
LG75	198
# misassemblies	10
# misassembled contigs	10
Misassembled contigs length	9065
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	94.209
Duplication ratio	1.219
# N's per 100 kbp	0.00
# mismatches per 100 kbp	828.27
# indels per 100 kbp	0.33
Largest alignment	9129
NA50	1725
NGA50	2106
NA75	837
NGA75	1092
LA50	119
LGA50	93
LA75	273
LGA75	199
