Assembly	final.contigs
# contigs (>= 0 bp)	1044
# contigs (>= 1000 bp)	415
Total length (>= 0 bp)	1155507
Total length (>= 1000 bp)	713639
# contigs	1044
Largest contig	5316
Total length	1155507
Reference length	641799
GC (%)	26.32
Reference GC (%)	26.30
N50	1219
NG50	1910
N75	789
NG75	1397
L50	292
LG50	120
L75	587
LG75	218
# misassemblies	8
# misassembled contigs	8
Misassembled contigs length	7612
# local misassemblies	0
# unaligned contigs	0 + 1 part
Unaligned length	452
Genome fraction (%)	91.561
Duplication ratio	1.966
# N's per 100 kbp	0.00
# mismatches per 100 kbp	943.95
# indels per 100 kbp	0.68
Largest alignment	5316
NA50	772
NGA50	1266
NGA75	920
LA50	429
LGA50	163
LGA75	314
