Assembly	final.contigs
# contigs (>= 0 bp)	4885
# contigs (>= 1000 bp)	1513
Total length (>= 0 bp)	4507996
Total length (>= 1000 bp)	2122821
# contigs	4885
Largest contig	4132
Total length	4507996
Reference length	5478683
GC (%)	50.25
Reference GC (%)	50.49
N50	965
NG50	853
N75	716
NG75	573
L50	1647
LG50	2183
L75	3006
LG75	4141
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	1
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	77.053
Duplication ratio	1.068
# N's per 100 kbp	0.00
# mismatches per 100 kbp	246.19
# indels per 100 kbp	0.24
Largest alignment	4132
NA50	965
NGA50	853
NA75	716
NGA75	573
LA50	1647
LGA50	2183
LA75	3006
LGA75	4141
