Assembly	final.contigs
# contigs (>= 0 bp)	2718
# contigs (>= 1000 bp)	1979
Total length (>= 0 bp)	5586606
Total length (>= 1000 bp)	5041323
# contigs	2718
Largest contig	12599
Total length	5586606
Reference length	5547323
GC (%)	50.49
Reference GC (%)	50.49
N50	2712
NG50	2728
N75	1634
NG75	1652
L50	653
LG50	645
L75	1319
LG75	1301
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	97.093
Duplication ratio	1.037
# N's per 100 kbp	0.00
# mismatches per 100 kbp	32.81
# indels per 100 kbp	0.00
Largest alignment	12599
NA50	2712
NGA50	2727
NA75	1634
NGA75	1652
LA50	653
LGA50	645
LA75	1319
LGA75	1301
