Assembly	final.contigs
# contigs (>= 0 bp)	4934
# contigs (>= 1000 bp)	1033
Total length (>= 0 bp)	3654296
Total length (>= 1000 bp)	1517038
# contigs	3133
Largest contig	4208
Total length	3006464
Reference length	3785550
GC (%)	32.32
Reference GC (%)	32.26
N50	1007
NG50	855
N75	732
NG75	547
L50	1020
LG50	1440
L75	1895
LG75	2813
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	80.752
Duplication ratio	1.058
# N's per 100 kbp	0.00
# mismatches per 100 kbp	169.39
# indels per 100 kbp	0.00
Largest alignment	4208
NA50	1007
NGA50	855
NA75	732
NGA75	547
LA50	1020
LGA50	1440
LA75	1895
LGA75	2813
