Assembly	final.contigs
# contigs (>= 0 bp)	10411
# contigs (>= 1000 bp)	1839
# contigs (>= 5000 bp)	0
# contigs (>= 10000 bp)	0
# contigs (>= 25000 bp)	0
# contigs (>= 50000 bp)	0
Total length (>= 0 bp)	7076166
Total length (>= 1000 bp)	2660324
Total length (>= 5000 bp)	0
Total length (>= 10000 bp)	0
Total length (>= 25000 bp)	0
Total length (>= 50000 bp)	0
# contigs	5524
Largest contig	4077
Total length	5261284
Reference length	4641652
GC (%)	50.74
Reference GC (%)	50.79
N50	1007
NG50	1091
N75	725
NG75	819
L50	1810
LG50	1515
L75	3350
LG75	2746
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	4540 + 18 part
Unaligned length	3886921
Genome fraction (%)	29.149
Duplication ratio	1.016
# N's per 100 kbp	0.00
# mismatches per 100 kbp	695.35
# indels per 100 kbp	0.89
Largest alignment	4077
NGA50	-
