Assembly	final.contigs
# contigs (>= 0 bp)	509
# contigs (>= 1000 bp)	378
Total length (>= 0 bp)	1299661
Total length (>= 1000 bp)	1202336
# contigs	509
Largest contig	18135
Total length	1299661
Reference length	641799
GC (%)	26.30
Reference GC (%)	26.30
N50	3618
NG50	5513
N75	2097
NG75	4384
L50	116
LG50	41
L75	231
LG75	74
# misassemblies	30
# misassembled contigs	29
Misassembled contigs length	120593
# local misassemblies	0
# unaligned contigs	20 + 18 part
Unaligned length	105815
Genome fraction (%)	98.911
Duplication ratio	1.881
# N's per 100 kbp	0.00
# mismatches per 100 kbp	1486.44
# indels per 100 kbp	2.52
Largest alignment	14070
NA50	3117
NGA50	4808
NA75	1540
NGA75	4021
LA50	133
LGA50	48
LA75	279
LGA75	85
