Assembly	final.contigs
# contigs (>= 0 bp)	391
# contigs (>= 1000 bp)	290
Total length (>= 0 bp)	1258487
Total length (>= 1000 bp)	1197042
# contigs	359
Largest contig	17058
Total length	1247089
Reference length	1231960
GC (%)	25.36
Reference GC (%)	25.34
N50	5168
NG50	5168
N75	2997
NG75	3025
L50	76
LG50	75
L75	153
LG75	149
# misassemblies	0
# misassembled contigs	0
Misassembled contigs length	0
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	98.760
Duplication ratio	1.025
# N's per 100 kbp	0.00
# mismatches per 100 kbp	29.67
# indels per 100 kbp	0.33
Largest alignment	17058
NA50	5168
NGA50	5168
NA75	2997
NGA75	3025
LA50	76
LGA50	75
LA75	153
LGA75	149
