Assembly	final.contigs
# contigs (>= 0 bp)	975
# contigs (>= 1000 bp)	485
Total length (>= 0 bp)	1337010
Total length (>= 1000 bp)	1057848
# contigs	767
Largest contig	9818
Total length	1260254
Reference length	1283598
GC (%)	26.31
Reference GC (%)	26.29
N50	2043
NG50	2012
N75	1285
NG75	1254
L50	188
LG50	193
L75	386
LG75	400
# misassemblies	1
# misassembled contigs	1
Misassembled contigs length	8348
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	94.685
Duplication ratio	1.037
# N's per 100 kbp	0.00
# mismatches per 100 kbp	15.30
# indels per 100 kbp	0.08
Largest alignment	9818
NA50	2043
NGA50	2012
NA75	1285
NGA75	1254
LA50	188
LGA50	194
LA75	387
LGA75	401
