Assembly	final.contigs
# contigs (>= 0 bp)	1180
# contigs (>= 1000 bp)	649
Total length (>= 0 bp)	10854981
Total length (>= 1000 bp)	10647989
# contigs	771
Largest contig	129092
Total length	10731026
Reference length	10957366
GC (%)	50.39
Reference GC (%)	50.50
N50	31504
NG50	31287
N75	17402
NG75	16524
L50	109
LG50	112
L75	222
LG75	232
# misassemblies	3
# misassembled contigs	3
Misassembled contigs length	89775
# local misassemblies	0
# unaligned contigs	0 + 0 part
Unaligned length	0
Genome fraction (%)	97.963
Duplication ratio	1.006
# N's per 100 kbp	0.00
# mismatches per 100 kbp	21.45
# indels per 100 kbp	0.09
Largest alignment	129092
NA50	31378
NGA50	30865
NA75	17128
NGA75	16080
LA50	109
LGA50	113
LA75	224
LGA75	234
